stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,city_name,ext_siri2_id
9025,CIBER1,Berastegia,Direction ~ Norabidea: Halte Routière,43.37984000,-1.67443200,,,0,242,0,,,9025
9026,CIBER2,Berastegia,Direction ~ Norabidea: Water Sport Center,43.37989000,-1.67470300,,,0,242,0,,,9026
111,BRNM02,Bernain-Montòri,Direction ~ Norabidea: Bayonne Place des Basques,43.48149704,-1.50997692,,,0,,0,,,111
112,BRNM01,Bernain-Montòri,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.48159688,-1.51003851,,,0,,0,,,112
9027,URBER0,Berroeta,Direction ~ Norabidea: Alturan,43.34803500,-1.68979800,,,0,561,0,,,9027
9028,CIBIB1,Bibliothèque ~ Liburutegia,Direction ~ Norabidea: Zaldi Xurito / Urrugne - Bourg,43.38154500,-1.66474500,,,0,243,0,,,9028
9921,CIBIB2,Bibliothèque ~ Liburutegia,Direction ~ Norabidea: Lafiténia / Alturan,43.38154500,-1.66474500,,,0,243,0,,,9921
9264,BIDE02,Bide Artean,Direction ~ Norabidea: Bayonne Place des Basques,43.44554284,-1.58325193,,,0,,0,,,9264
9265,BIDE01,Bide Artean,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.44573306,-1.58319180,,,0,,0,,,9265
9970,SPBIL1,Bilanoa,Direction ~ Norabidea: Halte Routière / St Pée - Pont d'Amotz / Dantxaria,43.35626400,-1.56557700,,,0,1509,0,,,9970
9971,SPBIL2,Bilanoa,Direction ~ Norabidea: Halte Routière,43.35626400,-1.56557700,,,0,1509,0,,,9971
9029,CIBOR1,Bordagain,Direction ~ Norabidea: Halte Routière,43.38316700,-1.67617500,,,0,244,0,,,9029
9030,CIBOR2,Bordagain,Direction ~ Norabidea: Water Sport Center,43.38270160,-1.67577140,,,0,244,0,,,9030
9826,SOBO01,Bourg,Direction ~ Norabidea: Halte Routière,43.34087100,-1.47421100,,,0,1348,0,,,9826
9827,SOBO02,Bourg,Direction ~ Norabidea: Cambo les Bains Gare,43.34087100,-1.47421100,,,0,1348,0,,,9827
9031,BUBRG3,Bourg ~ Herri Barnea (Biriatou),Direction ~ Norabidea: Vieux Fort,43.33355700,-1.74406800,,,0,27,0,,Biriatou,9031
9032,URBOU3,Bourg ~ Herri Barnea (Urrugne),Direction ~ Norabidea: Alturan,43.36242700,-1.69893800,,,0,369,0,,Urrugne,9032
9823,ASBUD,Burdin Bidea,Direction ~ Norabidea: Halte Routière,43.34681000,-1.62371000,,,0,1345,0,,,9823
230:0,URBEH1,Béhobie,Direction ~ Norabidea: Bayonne Place des Basques,43.34597000,-1.76391500,,,0,,0,,,230:0
231:0,URBEH2,Béhobie,Direction ~ Norabidea: Hendaye Grande Plage,43.34605917,-1.76400894,,,0,,0,,,231:0
9021,URBEH1,Béhobie ~ Pausu,Direction ~ Norabidea: Béhobia,43.34594300,-1.76358200,,,0,368,0,,,9021
9875,URBEH2,Béhobie ~ Pausu,Direction ~ Norabidea: Grande Plage,43.34594300,-1.76358200,,,0,368,0,,,9875
9033,URCA01,Camieta ~ Kamieta,Direction ~ Norabidea: Urrugne - Bourg,43.37474000,-1.67387000,,,0,825,0,,,9033
9944,URCA02,Camieta ~ Kamieta,Direction ~ Norabidea: Alturan,43.37474000,-1.67387000,,,0,825,0,,,9944
9834,CABI01,Camping Bistaeder,Direction ~ Norabidea: Halte Routière,43.35563700,-1.41453100,,,0,1360,0,,,9834
9835,CABI02,Camping Bistaeder,Direction ~ Norabidea: Cambo les Bains Gare,43.35563700,-1.41453100,,,0,1360,0,,,9835
9034,SJDUM1,Camping Duna Munguy,Direction ~ Norabidea: Zaldi Xurito,43.41835300,-1.62096300,,,0,319,0,,,9034
9901,SJDUM2,Camping Duna Munguy,Direction ~ Norabidea: Lafiténia,43.41835300,-1.62096300,,,0,319,0,,,9901
9807,CIJUA1,Camping Juantcho,Direction ~ Norabidea: Halte Routière,43.39357170,-1.69334490,,,0,1315,0,,,9807
9887,CIJUA2,Camping Juantcho,Direction ~ Norabidea: Water Sport Center,43.39320750,-1.69437560,,,0,1315,0,,,9887
9262,CRRI02,Carricartenea,Direction ~ Norabidea: Bayonne Place des Basques,43.43578000,-1.59332190,,,0,,0,,,9262
9263,CRRI01,Carricartenea,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.43559536,-1.59358533,,,0,,0,,,9263
9824,SOAM01,Carrière,Direction ~ Norabidea: Halte Routière,43.33303408,-1.48954782,,,0,1139,0,,,9824
9825,SOAM02,Carrière,Direction ~ Norabidea: Cambo les Bains Gare,43.33303408,-1.48954782,,,0,1139,0,,,9825
9038,HECAS1,Casa Esperenza,Direction ~ Norabidea: Plaza San Juan / EHPAD / Autoport,43.35562800,-1.77784700,,,0,271,0,,,9038
9278,CASS01,Cassin,Direction ~ Norabidea: Bayonne Place des Basques,43.48095000,-1.48079800,,,0,,0,,,9278
9284,CASS02,Cassin,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.48123236,-1.48031123,,,0,,0,,,9284
206:0,SJCCI1,Centre commercial,Direction ~ Norabidea: Bayonne Place des Basques,43.40529200,-1.62566200,,,0,,0,,,206:0
207,SJCCI2,Centre commercial,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.40529200,-1.62566200,,,0,,0,,,207
305:0,HECCI2,Centre Commercial,Direction ~ Norabidea: Bayonne Place des Basques,43.34940700,-1.77137670,,,0,,0,,,305:0
313:0,HECCI1,Centre Commercial,Direction ~ Norabidea: Hendaye Grande Plage,43.34959149,-1.77155423,,,0,,0,,,313:0
9040,HECCI1,Centre Commercial ~ Merkataritza Gunea (Hendaye),Direction ~ Norabidea: Grande Plage,43.34966630,-1.77160670,,,0,272,0,,Hendaye,9040
9871,HECCI2,Centre Commercial ~ Merkataritza Gunea (Hendaye),Direction ~ Norabidea: Autoport / Béhobia,43.34941820,-1.77138900,,,0,272,0,,Hendaye,9871
9041,SJCCI1,Centre Commercial ~ Merkataritza Gunea (Saint-Jean-de-Luz),Direction ~ Norabidea: Zaldi Xurito,43.40529200,-1.62566200,,,0,313,0,,Saint-Jean-de-Luz,9041
9906,SJCCI2,Centre Commercial ~ Merkataritza Gunea (Saint-Jean-de-Luz),Direction ~ Norabidea: Lafiténia,43.40529200,-1.62566200,,,0,313,0,,Saint-Jean-de-Luz,9906
8021,URCCI3,Centre Commercial ~ Merkataritza Gunea (Urrugne),Direction ~ Norabidea: Urrugne - Bourg / Alturan,43.37478110,-1.67763050,,,0,814,0,,Urrugne,8021
9266,CHAI02,Chaillas,Direction ~ Norabidea: Bayonne Place des Basques,43.44655027,-1.58027520,,,0,,0,,,9266
9267,CHAI01,Chaillas,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.44659332,-1.58051803,,,0,,0,,,9267
9042,SJCHA3,Chantaco  LP Arrue ~ Xantako  Arrue LP,Direction ~ Norabidea: Halte Routière,43.37521500,-1.63871500,,,0,314,0,,,9042
9043,UROLH3,Chapelle d'Olhette ~ Olhetako Kapera,Direction ~ Norabidea: Alturan,43.33522390,-1.66813420,,,0,379,0,,,9043
9044,SPCHE1,Cherchebruit ~ Herburua,Direction ~ Norabidea: Dantxaria,43.32175410,-1.55031640,,,0,354,0,,,9044
9899,SPCHE2,Cherchebruit ~ Herburua,Direction ~ Norabidea: Halte Routière,43.32175410,-1.55031640,,,0,354,0,,,9899
9222,SJCHI3,Chipienia ~ Xipienia,Direction ~ Norabidea: Grande Plage / Béhobia,43.36233000,-1.76583000,,,0,31,0,,,9222
9268,BIDUT1,Chutiqueta (Bidart),Direction ~ Norabidea: Bayonne Place des Basques,43.44896886,-1.57084299,,,0,,0,,Bidart,9268
9269,BIDUT2,Chutiqueta (Bidart),Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.45073199,-1.56458419,,,0,,0,,Bidart,9269
9818,HEPAL1,Chèvrefeuilles,Direction ~ Norabidea: EHPAD / Autoport / Béhobia,43.37310000,-1.77256000,,,0,297,0,,,9818
9224,HECHE2,Chênes,Direction ~ Norabidea: Hendaye Grande Plage,43.34986248,-1.77913513,,,0,,0,,,9224
9300,HECHE1,Chênes,Direction ~ Norabidea: Bayonne Place des Basques,43.34954500,-1.77753450,,,0,,0,,,9300
7006,HECHE1,Chênes ~ Haritzak,Direction ~ Norabidea: Autoport,43.34985860,-1.77914370,,,0,1078,0,,,7006
9883,HECHE2,Chênes ~ Haritzak,Direction ~ Norabidea: Grande Plage,43.34985860,-1.77914370,,,0,1078,0,,,9883
9045,CICIM1,Cimetière Marin ~ Itsas Hilerria,Direction ~ Norabidea: Halte Routière,43.38901300,-1.68106700,,,0,245,0,,,9045
9046,CICIM2,Cimetière Marin ~ Itsas Hilerria,Direction ~ Norabidea: Water Sport Center,43.38905800,-1.68077500,,,0,245,0,,,9046
9047,SJCIM1,Cimetière Saint Joseph ~ San Josepe Hilerria,Direction ~ Norabidea: Zaldi Xurito,43.39163570,-1.64601770,,,0,315,0,,,9047
9048,SJCIM2,Cimetière Saint Joseph ~ San Josepe Hilerria,Direction ~ Norabidea: Lafiténia,43.39153070,-1.64671933,,,0,315,0,,,9048
9049,HECIN1,Cinéma ~ Zinegela,Direction ~ Norabidea: Autoport / Béhobia,43.35515000,-1.77449000,,,0,276,0,,,9049
9870,HECIN2,Cinéma ~ Zinegela,Direction ~ Norabidea: Grande Plage,43.35509000,-1.77431000,,,0,276,0,,,9870
9050,SJCLO1,Clos Saint-Vincent,Direction ~ Norabidea: Zaldi Xurito,43.39286740,-1.64120340,,,0,317,0,,,9050
9913,SJCLO2,Clos Saint-Vincent,Direction ~ Norabidea: Lafiténia,43.39286740,-1.64120340,,,0,317,0,,,9913
9051,SACOL0,Col de Saint Ignace ~ San Inazioko Lepoa,Direction ~ Norabidea: Halte Routière / Lur Berri,43.32525500,-1.60056800,,,0,304,0,,,9051
9101,HEIRA1,Collège Irandatz ~ Irandatz Kolegioa,Direction ~ Norabidea: Autoport / Béhobia,43.35270000,-1.77636000,,,0,288,0,,,9101
9102,HEIRA2,Collège Irandatz ~ Irandatz Kolegioa,Direction ~ Norabidea: Grande Plage,43.35270000,-1.77636000,,,0,288,0,,,9102
9245,HECOM2,Commissariat ~ Komisaldegia,Direction ~ Norabidea: Grande Plage,43.35073050,-1.78232250,,,0,1272,0,,,9245
6129,HERON3,Consulat ~ Kontsuletxea,Direction ~ Norabidea: Autoport,43.36527950,-1.76985650,,,0,704,0,,,6129
6152,SJCOU2,Coulomme,Direction ~ Norabidea: Urrugne - Bourg,43.39421870,-1.64412330,,,0,739,0,,,6152
9052,CICRX1,Croix Blanche ~ Gurutze Zuria,Direction ~ Norabidea: Water Sport Center / Halte Routière,43.38000000,-1.67142000,,,0,589,0,,,9052
1053,URCRO1,Croix des Bouquets,Direction ~ Norabidea: Bayonne Place des Basques,43.35181901,-1.73879940,,,0,,0,,,1053
9225,URCRO2,Croix des Bouquets,Direction ~ Norabidea: Hendaye Grande Plage,43.35174600,-1.73882890,,,0,,0,,,9225
9039,HECED0,Cèdres ~ Zedroak,Direction ~ Norabidea: Plaza San Juan / EHPAD,43.36668800,-1.76997000,,,0,273,0,,,9039
9053,AIDAN3,Dantxaria ~ Dantxarinea,Direction ~ Norabidea: Halte Routière,43.29348200,-1.50475000,,,0,229,0,,,9053
9054,CIKEX1,Delaunay,Direction ~ Norabidea: Urrugne - Bourg,43.37948700,-1.66810500,,,0,248,0,,,9054
9942,CIKEX2,Delaunay,Direction ~ Norabidea: Alturan,43.37948700,-1.66810500,,,0,248,0,,,9942
9055,HEDEN1,Denentzat,Direction ~ Norabidea: Béhobia,43.34391300,-1.76532300,,,0,277,0,,,9055
9874,HEDEN2,Denentzat,Direction ~ Norabidea: Grande Plage,43.34391300,-1.76532300,,,0,277,0,,,9874
9056,SJDIG1,Digue aux Chevaux ~ Zaldien Diga,Direction ~ Norabidea: Urrugne - Bourg,43.39400500,-1.65983800,,,0,318,0,,,9056
9940,SJDIG2,Digue aux Chevaux ~ Zaldien Diga,Direction ~ Norabidea: Alturan,43.39400500,-1.65983800,,,0,318,0,,,9940
9057,HEDON1,Dongoxenea,Direction ~ Norabidea: Autoport,43.36949000,-1.75075000,,,0,278,0,,,9057
9058,HEDON2,Dongoxenea,Direction ~ Norabidea: Grande Plage,43.36918200,-1.75033220,,,0,278,0,,,9058
9238,HEDOR1,Dorrondeguy,Direction ~ Norabidea: Autoport,43.36848440,-1.74673500,,,0,1258,0,,,9238
9877,HEDOR2,Dorrondeguy,Direction ~ Norabidea: Grande Plage,43.36848440,-1.74673500,,,0,1258,0,,,9877
9036,SJDUH1,Duhartia,Direction ~ Norabidea: Zaldi Xurito,43.41469800,-1.61650000,,,0,331,0,,,9036
9902,SJDUH2,Duhartia,Direction ~ Norabidea: Lafiténia,43.41469800,-1.61650000,,,0,331,0,,,9902
9059,SPECO1,Ecole d'Amotz ~ Amotzeko Eskola,Direction ~ Norabidea: St Pée - Pont d'Amotz / Dantxaria,43.33536800,-1.54871700,,,0,355,0,,,9059
9897,SPECO2,Ecole d'Amotz ~ Amotzeko Eskola,Direction ~ Norabidea: Halte Routière,43.33536800,-1.54871700,,,0,355,0,,,9897
146,BIMA02,Eglise (Bidart),Direction ~ Norabidea: Bayonne Place des Basques,43.43794600,-1.58944200,,,0,,0,,Bidart,146
147,BIMA01,Eglise (Bidart),Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.43870600,-1.58884500,,,0,,0,,Bidart,147
167,GUEEG1,Eglise (Guéthary),Direction ~ Norabidea: Bayonne Place des Basques,43.42103000,-1.60591000,,,0,,0,,Guéthary,167
168,GUEEG2,Eglise (Guéthary),Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.42041584,-1.60717266,,,0,,0,,Guéthary,168
9060,UREGL1,Eglise de Zokoa ~ Zokoako Eliza,Direction ~ Norabidea: Halte Routière,43.39098500,-1.68772800,,,0,373,0,,,9060
9061,UREGL2,Eglise de Zokoa ~ Zokoako Eliza,Direction ~ Norabidea: Water Sport Center,43.39100530,-1.68702022,,,0,373,0,,,9061
9062,HEEGL1,Eglise Sainte Anne ~ Santa Ana Eliza,Direction ~ Norabidea: Plaza San Juan / EHPAD / Autoport,43.37388000,-1.77026000,,,0,279,0,,,9062
9855,HEEGL2,Eglise Sainte Anne ~ Santa Ana Eliza,Direction ~ Norabidea: Grande Plage,43.37388000,-1.77026000,,,0,279,0,,,9855
9231,SJEHP1,EHPAD Urthaburu ~ Urthaburu zahar etxea,Direction ~ Norabidea: Zaldi Xurito,43.40094300,-1.63310000,,,0,1070,0,,,9231
9928,SJEHP2,EHPAD Urthaburu ~ Urthaburu zahar etxea,Direction ~ Norabidea: Lafiténia,43.40094300,-1.63310000,,,0,1070,0,,,9928
9063,HEEHP3,EHPAD ~ Zahar Etxea,Direction ~ Norabidea: Plaza San Juan,43.37636300,-1.75686800,,,0,280,0,,,9063
9064,HEEMP1,Empereur ~ Enperadore,Direction ~ Norabidea: Autoport,43.36689800,-1.75677700,,,0,281,0,,,9064
9880,HEEMP2,Empereur ~ Enperadore,Direction ~ Norabidea: Grande Plage,43.36689800,-1.75677700,,,0,281,0,,,9880
148,ERRE02,Erretegia,Direction ~ Norabidea: Bayonne Place des Basques,43.44277200,-1.58524290,,,0,,0,,,148
149,ERRE01,Erretegia,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.44341400,-1.58521100,,,0,,0,,,149
6157,SJERW2,Erromardi Wauthier,Direction ~ Norabidea: Alturan,43.39926940,-1.64300270,,,0,744,0,,,6157
9933,SJERW1,Erromardi Wauthier,Direction ~ Norabidea: Urrugne - Bourg,43.39926940,-1.64300270,,,0,744,0,,,9933
9865,HEERR1,Errondonea,Direction ~ Norabidea: Autoport / Béhobia,43.35928000,-1.76335000,,,0,282,0,,,9865
9866,HEERR2,Errondonea,Direction ~ Norabidea: Grande Plage,43.35928000,-1.76335000,,,0,282,0,,,9866
9067,AHERR1,Errotazahar,Direction ~ Norabidea: Biarritz Gare,43.40670270,-1.56794550,,,0,226,0,,,9067
9961,AHERR2,Errotazahar,Direction ~ Norabidea: Ahetze / Halte Routière,43.40670270,-1.56794550,,,0,226,0,,,9961
9068,SJLAN1,Espace Lana ~ Lana Eremua,Direction ~ Norabidea: Zaldi Xurito,43.39688700,-1.64057800,,,0,823,0,,,9068
9911,SJLAN2,Espace Lana ~ Lana Eremua,Direction ~ Norabidea: Lafiténia,43.39688700,-1.64057800,,,0,823,0,,,9911
169,GUEES1,Estalo,Direction ~ Norabidea: Bayonne Place des Basques,43.42487000,-1.60437600,,,0,,0,,,169
170,GUEES2,Estalo,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.42506513,-1.60441319,,,0,,0,,,170
9069,SJBAZ1,Etxebazter,Direction ~ Norabidea: Urrugne - Bourg,43.39830000,-1.65592200,,,0,218,0,,,9069
9939,SJBAZ2,Etxebazter,Direction ~ Norabidea: Alturan,43.39830000,-1.65592200,,,0,218,0,,,9939
210,SJETX1,Etxebiaga,Direction ~ Norabidea: Bayonne Place des Basques,43.40059700,-1.63843450,,,0,,0,,,210
9070,SJETX1,Etxebiaga,Direction ~ Norabidea: Zaldi Xurito,43.40118820,-1.63785510,,,0,316,0,,,9070
9071,SJETX2,Etxebiaga,Direction ~ Norabidea: Lafiténia,43.39960050,-1.64044010,,,0,316,0,,,9071
9258,SJETX2,Etxebiaga,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.39981000,-1.64018300,,,0,,0,,,9258
9829,SOAL02,Etxetoa,Direction ~ Norabidea: Cambo les Bains Gare,43.33989000,-1.47039900,,,0,1351,0,,,9829
9282,FAL01,Fal,Direction ~ Norabidea: Bayonne Place des Basques / Hendaye Grande Plage,43.46232800,-1.55271700,,,0,,0,,,9282
6159,SJFAR0,Fargeot,Direction ~ Norabidea: Alturan,43.38509840,-1.65301210,,,0,746,0,,,6159
9815,IRFI03,Ficoba,Direction ~ Norabidea: Plaza San Juan / EHPAD,43.34734600,-1.78713800,,,0,1332,0,,,9815
9074,AIAIN1,Fronton ~ Pilota Plaza,Direction ~ Norabidea: Dantxaria,43.30716300,-1.49891500,,,0,228,0,,,9074
9900,AIAIN2,Fronton ~ Pilota Plaza,Direction ~ Norabidea: Halte Routière,43.30716300,-1.49891500,,,0,228,0,,,9900
9075,HEGAL1,Galbarreta,Direction ~ Norabidea: EHPAD / Autoport / Béhobia,43.37367000,-1.75584500,,,0,284,0,,,9075
9076,HEGAL2,Galbarreta,Direction ~ Norabidea: Plaza San Juan / Grande Plage / Water Sport Center,43.37357070,-1.75480430,,,0,284,0,,,9076
9077,URGAL1,Galtzaburu,Direction ~ Norabidea: Urrugne - Bourg,43.37617000,-1.67032000,,,0,374,0,,,9077
9943,URGAL2,Galtzaburu,Direction ~ Norabidea: Alturan,43.37617000,-1.67032000,,,0,374,0,,,9943
9078,SJGAM1,Gambetta,Direction ~ Norabidea: Urrugne - Bourg,43.38996700,-1.65886500,,,0,322,0,,,9078
9941,SJGAM2,Gambetta,Direction ~ Norabidea: Alturan,43.38996700,-1.65886500,,,0,322,0,,,9941
9080,HEGAR1,Gare Centre d’Hendaye ~ Hendaia Hiri-barneko Geltokia,Direction ~ Norabidea: Plaza San Juan / Autoport,43.35337953,-1.78086616,,,0,286,0,,,9080
9882,HEGAR2,Gare Centre d’Hendaye ~ Hendaia Hiri-barneko Geltokia,Direction ~ Norabidea: EHPAD / Grande Plage,43.35330800,-1.78073800,,,0,286,0,,,9882
10034,NEGR02,Gare de Biarritz,,43.45972300,-1.54579800,,,0,240,0,,,10034
9001,NEGR01,Gare de Biarritz,Direction ~ Norabidea: Ahetze / Halte Routière,43.45972300,-1.54579800,,,0,240,0,,,9001
9079,HEGAP3,Gare Plage d’Hendaye ~ Hendaia Hondarraitzeko Geltokia,Direction ~ Norabidea: Grande Plage / Béhobia / Water Sport Center,43.36960000,-1.76515000,,,0,285,0,,,9079
9836,CAGA03,Gare Routière,Direction ~ Norabidea: Halte Routière / Cambo les Bains Gare,43.36024800,-1.40811800,,,0,1363,0,,,9836
9841,CASN03,Gare SNCF (Cambo-les-Bains),Direction ~ Norabidea: Halte Routière,43.36514400,-1.39697900,,,0,1371,0,,Cambo-les-Bains,9841
181,HEGAR1,Gare SNCF (Hendaye),Direction ~ Norabidea: Bayonne Place des Basques,43.35325000,-1.78100910,,,0,,0,,Hendaye,181
182,HEGAR2,Gare SNCF (Hendaye),Direction ~ Norabidea: Hendaye Grande Plage,43.35324892,-1.78085648,,,0,,0,,Hendaye,182
9081,SJGAR2,Gare SNCF ~ SNCF Geltokia,Direction ~ Norabidea: Lafiténia / Alturan / Halte Routière,43.38558300,-1.66222000,,,0,323,0,,,9081
7009,BIASK1,Garlatz,Direction ~ Norabidea: Vieux Fort,43.34598990,-1.73956420,,,0,1080,0,,,7009
9954,BIASK2,Garlatz,Direction ~ Norabidea: Biriatou Bourg,43.34598990,-1.73956420,,,0,1080,0,,,9954
7008,BUGAZ2,Gazteluberri,Direction ~ Norabidea: Biriatou Bourg,43.34468680,-1.73611340,,,0,206,0,,,7008
9948,BUGAZ1,Gazteluberri,Direction ~ Norabidea: Vieux Fort,43.34468680,-1.73611340,,,0,206,0,,,9948
9082,AHGAZ1,Gazteluberria,Direction ~ Norabidea: Biarritz Gare,43.39854340,-1.58915680,,,0,546,0,,,9082
9959,AHGAZ2,Gazteluberria,Direction ~ Norabidea: Halte Routière,43.39854340,-1.58915680,,,0,546,0,,,9959
184,HEOFF3,Grande Plage,Direction ~ Norabidea: Bayonne Place des Basques,43.37302185,-1.77552503,,,0,,0,,,184
9084,HEOFF2,Grande Plage ~ Hondartza Nagusia,Direction ~ Norabidea: Water Sport Center,43.37350760,-1.77232580,,,0,294,0,,,9084
9820,HEOFF3,Grande Plage ~ Hondartza Nagusia,Direction ~ Norabidea: Autoport / Béhobia,43.37311000,-1.77495000,,,0,294,0,,,9820
9085,SAGRO0,Grottes de Sare ~ Sarako Lezeak,Direction ~ Norabidea: Halte Routière,43.26821400,-1.57158700,,,0,305,0,,,9085
9854,ARNAH3,Gure Nahia,Direction ~ Norabidea: Biarritz Gare / Halte Routière,43.42563600,-1.55278000,,,0,1387,0,,,9854
8217,SJHAI3,Haize Kantari Scolaire,Direction ~ Norabidea: Urrugne - Bourg,43.39211840,-1.63432900,,,0,750,0,,,8217
9089,SJHLL2,Halles,Direction ~ Norabidea: Urrugne - Bourg,43.38788500,-1.66060300,,,0,328,0,,,9089
212:0,SJHAL3,Halte Routière,Direction ~ Norabidea: Bayonne Place des Basques / Hendaye Grande Plage,43.38626500,-1.66016900,,,0,,0,,,212:0
9090,SJHAL3,Halte Routière ~ Autobus Geltokia,Direction ~ Norabidea: Zaldi Xurito / Urrugne - Bourg / Lafiténia,43.38623090,-1.66021830,,,0,325,0,,,9090
9093,SJHAR1,Hariztegi,Direction ~ Norabidea: Zaldi Xurito,43.39226650,-1.64267000,,,0,326,0,,,9093
9914,SJHAR2,Hariztegi,Direction ~ Norabidea: Lafiténia,43.39219680,-1.64261700,,,0,326,0,,,9914
9094,HEHAR1,Hariztian,Direction ~ Norabidea: Béhobia,43.37133150,-1.75629818,,,0,211,0,,,9094
9858,HEHAR2,Hariztian,Direction ~ Norabidea: Grande Plage,43.37133150,-1.75629818,,,0,211,0,,,9858
9095,AHHAR1,Haroztegia,Direction ~ Norabidea: Biarritz Gare,43.40852630,-1.56388240,,,0,590,0,,,9095
9962,AHHAR2,Haroztegia,Direction ~ Norabidea: Ahetze / Halte Routière,43.40852630,-1.56388240,,,0,590,0,,,9962
9810,HARI02,Harritx,Direction ~ Norabidea: Biarritz Gare,43.45708300,-1.54427500,,,0,1321,0,,,9810
9967,HARI01,Harritx,Direction ~ Norabidea: Ahetze / Halte Routière,43.45708300,-1.54427500,,,0,1321,0,,,9967
9220,HEHAT1,Hatchondo,Direction ~ Norabidea: Autoport / Béhobia,43.36387430,-1.76142020,,,0,838,0,,,9220
9862,HEHAT2,Hatchondo,Direction ~ Norabidea: Grande Plage,43.36385140,-1.76135400,,,0,838,0,,,9862
9832,ESHA01,Haïtzaga,Direction ~ Norabidea: Halte Routière,43.34407000,-1.43784000,,,0,1357,0,,,9832
9833,ESHA02,Haïtzaga,Direction ~ Norabidea: Cambo les Bains Gare,43.34408000,-1.43785000,,,0,1357,0,,,9833
9229,HEHAI1,Haïçabia,Direction ~ Norabidea: Halte Routière,43.37863930,-1.73392070,,,0,1067,0,,,9229
9886,HEHAI2,Haïçabia,Direction ~ Norabidea: Water Sport Center,43.37863930,-1.73392070,,,0,1067,0,,,9886
9243,HEHE2,Hegoaldea,Direction ~ Norabidea: Autoport / Béhobia,43.35781790,-1.77466080,,,0,1268,0,,,9243
9242,BIHEG2,Hegobus,Direction ~ Norabidea: Biriatou Bourg,43.33825340,-1.75095950,,,0,1266,0,,,9242
9953,BIHEG1,Hegobus,Direction ~ Norabidea: Vieux Fort,43.33825340,-1.75095950,,,0,1266,0,,,9953
9096,SPHE01,Helbarrun,Direction ~ Norabidea: Halte Routière / St Pée - Pont d'Amotz / Dantxaria,43.36103200,-1.60975000,,,0,358,0,,,9096
9846,SPHE02,Helbarrun,Direction ~ Norabidea: Halte Routière,43.36103200,-1.60975000,,,0,358,0,,,9846
9236,URHER0,Herboure,Direction ~ Norabidea: Alturan,43.33385220,-1.68622700,,,0,1254,0,,,9236
9098,SPIB01,Ibarrun,Direction ~ Norabidea: Halte Routière / St Pée - Pont d'Amotz / Dantxaria,43.35611000,-1.56898700,,,0,360,0,,,9098
9843,SPIB02,Ibarrun,Direction ~ Norabidea: Halte Routière,43.35611000,-1.56898700,,,0,360,0,,,9843
9099,SJICH1,Ichaca ~ Ixaka,Direction ~ Norabidea: Zaldi Xurito,43.38675890,-1.64997490,,,0,329,0,,,9099
9916,SJICH2,Ichaca ~ Ixaka,Direction ~ Norabidea: Lafiténia,43.38670000,-1.64987800,,,0,329,0,,,9916
10029,SJLIL1,Ilargia,Direction ~ Norabidea: Urrugne - Bourg,43.39879200,-1.64200000,,,0,1627,0,,,10029
10033,SJLIL2,Ilargia,Direction ~ Norabidea: Alturan,43.39870300,-1.64188400,,,0,1627,0,,,10033
9643,SJLIL1,Ilargia,Direction ~ Norabidea: Bayonne Place des Basques,43.39881695,-1.64170580,,,0,,0,,,9643
9644,SJLIL2,Ilargia,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.39852345,-1.64239128,,,0,,0,,,9644
9103,CIIRI1,Iris,Direction ~ Norabidea: Zaldi Xurito,43.37710000,-1.66286300,,,0,247,0,,,9103
9924,CIIRI2,Iris,Direction ~ Norabidea: Lafiténia,43.37710000,-1.66286300,,,0,247,0,,,9924
9106,SPITH1,Ithurraldea,Direction ~ Norabidea: Halte Routière,43.34680020,-1.54385450,,,0,362,0,,,9106
9107,SPITH2,Ithurraldea,Direction ~ Norabidea: Cambo les Bains Gare,43.34691854,-1.54500233,,,0,362,0,,,9107
9108,SJITU1,Iturriko Etxea,Direction ~ Norabidea: Zaldi Xurito,43.38827830,-1.64906390,,,0,216,0,,,9108
9915,SJITU2,Iturriko Etxea,Direction ~ Norabidea: Lafiténia,43.38822800,-1.64900700,,,0,216,0,,,9915
9109,BUITU2,Iturrixilo,Direction ~ Norabidea: Biriatou Bourg,43.33427700,-1.74842700,,,0,239,0,,,9109
