stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,import_id,city_name,ext_siri1_id,ext_stop_headsigns,stop_code_insee
MOUS11,,Mousse,Biarritz - Mousse,43.46597200,-1.54074800,,,0,place_MOUS,0,,MOUS11,Biarritz,MOUS11,Direction ~ Norabidea: Gare de Bayonne Parvis / Mairie de Bidart,64122
MOUS12,,Mousse,Biarritz - Mousse,43.46574000,-1.54080700,,,0,place_MOUS,0,,MOUS12,Biarritz,MOUS12,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Bayonne Technocité,64122
MROL02,,Mousserolles,Boucau - Mousserolles,43.51701700,-1.48494500,,,0,place_MROL,0,,MROL02,Boucau,MROL02,Direction ~ Norabidea: Tarnos Square Mora / Ondres Plage,64140
MROL11,,Mousserolles,Boucau - Mousserolles,43.51708300,-1.48483000,,,0,place_MROL,0,,MROL11,Boucau,MROL11,Direction ~ Norabidea: Tarnos Square Mora,64140
MSSO01,,Moussou,Anglet - Moussou,43.49655300,-1.50226500,,,0,place_MSSO,0,,MSSO01,Anglet,MSSO01,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
MSSO02,,Moussou,Anglet - Moussou,43.49648700,-1.50182700,,,0,place_MSSO,0,,MSSO02,Anglet,MSSO02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64024
MUSC01,,Muscar,Bayonne - Muscar,43.49297000,-1.46229200,,,0,place_MUSC,0,,MUSC01,Bayonne,MUSC01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
MUSC02,,Muscar,Bayonne - Muscar,43.49288700,-1.46223600,,,0,place_MUSC,0,,MUSC02,Bayonne,MUSC02,Direction ~ Norabidea: Bayonne Sainsontan,64102
MUSE01,,Muses,Bayonne - Muses,43.47857500,-1.50471200,,,0,place_MUSE,0,,MUSE01,Bayonne,MUSE01,Direction ~ Norabidea: Anglet Quintaou/Endarra / Anglet Chambre d'Amour,64102
MUSE02,,Muses,Bayonne - Muses,43.47825500,-1.50469000,,,0,place_MUSE,0,,MUSE02,Bayonne,MUSE02,Direction ~ Norabidea: Tarnos Square Mora / Anglet Bordes/Troix Croix,64102
MEGN11,,Mégnin,Anglet - Mégnin,43.49079800,-1.52507000,,,0,place_MEGN,0,,MEGN11,Anglet,MEGN11,Direction ~ Norabidea: Anglet Bordes/Troix Croix,64024
MEGN12,,Mégnin,Anglet - Mégnin,43.49108700,-1.52527700,,,0,place_MEGN,0,,MEGN12,Anglet,MEGN12,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
MEMO01,,Mémorial,Tarnos - Mémorial,43.52950200,-1.49678300,,,0,place_MEMO,0,,MEMO01,Tarnos,MEMO01,Direction ~ Norabidea: Gare de Bayonne Parvis,40312
MEMO02,,Mémorial,Tarnos - Mémorial,43.52960000,-1.49642200,,,0,place_MEMO,0,,MEMO02,Tarnos,MEMO02,Direction ~ Norabidea: Ondres Plage,40312
NPLN01,,Napoléon,Bayonne - Napoléon,43.48715200,-1.46293300,,,0,place_NPLN,0,,NPLN01,Bayonne,NPLN01,Direction ~ Norabidea: Mouguerre Cigaro,64102
NPLN02,,Napoléon,Bayonne - Napoléon,43.48699500,-1.46280200,,,0,place_NPLN,0,,NPLN02,Bayonne,NPLN02,Direction ~ Norabidea: Gare de Bayonne Parvis,64102
NORO01,,Noroit,Anglet - Noroit,43.52380700,-1.50418700,,,0,place_NORO,0,,NORO01,Anglet,NORO01,Direction ~ Norabidea: Bidart Lore Lande,64024
NORO02,,Noroit,Anglet - Noroit,43.52334000,-1.50395000,,,0,place_NORO,0,,NORO02,Anglet,NORO02,Direction ~ Norabidea: Bayonne Place des Basques,64024
SOLE01,,Notary,Biarritz - Notary,43.46828500,-1.55478000,,,0,place_SOLE,0,,SOLE01,Biarritz,SOLE01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64122
SOLE02,,Notary,Biarritz - Notary,43.46885000,-1.55491200,,,0,place_SOLE,0,,SOLE02,Biarritz,SOLE02,Direction ~ Norabidea: Gare de Bayonne Parvis,64122
SABA01,,Nouvelle Poste,Bayonne - Nouvelle Poste,43.49836000,-1.49300300,,,0,place_SABA,0,,SABA01,Bayonne,SABA01,Direction ~ Norabidea: Bidart Lore Lande / Gare de Biarritz,64102
SABA02,,Nouvelle Poste,Bayonne - Nouvelle Poste,43.49824000,-1.49278900,,,0,place_SABA,0,,SABA02,Bayonne,SABA02,Direction ~ Norabidea: Bayonne Place des Basques / Bayonne Place des Basques/St-Pierre d'Irube Ametz…,64102
NUMA01,,Numa,Anglet - Numa,43.49019800,-1.50506200,,,0,place_NUMA,0,,NUMA01,Anglet,NUMA01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64024
NUMA02,,Numa,Anglet - Numa,43.49005300,-1.50456200,,,0,place_NUMA,0,,NUMA02,Anglet,NUMA02,Direction ~ Norabidea: Gare de Bayonne Parvis,64024
OSHE01,,O'Shea,Biarritz - O'Shea,43.47962700,-1.54590800,,,0,place_OSHE,0,,OSHE01,Biarritz,OSHE01,Direction ~ Norabidea: Harispe,64122
OSHE02,,O'Shea,Biarritz - O'Shea,43.47997600,-1.54580600,,,0,place_OSHE,0,,OSHE02,Biarritz,OSHE02,Direction ~ Norabidea: Haraout,64122
OFTS01,,Office de Tourisme du Seignanx,Ondres - Office de Tourisme du Seignanx,43.56417400,-1.44570300,,,0,place_OFTS,0,,OFTS01,Ondres,OFTS01,Direction ~ Norabidea: Gare de Bayonne Parvis,40209
OFTS02,,Office de Tourisme du Seignanx,Ondres - Office de Tourisme du Seignanx,43.56422800,-1.44551600,,,0,place_OFTS,0,,OFTS02,Ondres,OFTS02,Direction ~ Norabidea: Ondres Plage,40209
OIAR01,,Oihan Argi,Saint-Pierre-d'Irube - Oihan Argi,43.46182200,-1.43650400,,,0,place_OIAR,0,,OIAR01,Saint-Pierre-d'Irube,OIAR01,Direction ~ Norabidea: St Pierre D'Irube Aturri / Bayonne Lauga/Cassin/Marrac,64496
OIAR02,,Oihan Argi,Saint-Pierre-d'Irube - Oihan Argi,43.46177200,-1.43639500,,,0,place_OIAR,0,,OIAR02,Saint-Pierre-d'Irube,OIAR02,Direction ~ Norabidea: St Pierre D'Irube Mur à gauche/Hillans / St Pierre D'Irube Bel Air,64496
OROK01,,Orok Bat,Anglet - Orok Bat,43.51152200,-1.50421800,,,0,place_OROK,0,,OROK01,Anglet,OROK01,Direction ~ Norabidea: Bidart Lore Lande,64024
OROK02,,Orok Bat,Anglet - Orok Bat,43.51153000,-1.50425800,,,0,place_OROK,0,,OROK02,Anglet,OROK02,Direction ~ Norabidea: Bayonne Place des Basques,64024
OSTE02,,Osteys,Bayonne - Osteys,43.50924500,-1.46364500,,,0,place_OSTE,0,,OSTE02,Bayonne,OSTE02,Direction ~ Norabidea: Bayonne Sainsontan,64102
OURT01,,Ourthoua,Saint-Pierre-d'Irube - Ourthoua,43.46233300,-1.44664900,,,0,place_OURT,0,,OURT01,Saint-Pierre-d'Irube,OURT01,Direction ~ Norabidea: St Pierre D'Irube Aturri / Bayonne Lauga/Cassin/Marrac,64496
OURT02,,Ourthoua,Saint-Pierre-d'Irube - Ourthoua,43.46235800,-1.44652800,,,0,place_OURT,0,,OURT02,Saint-Pierre-d'Irube,OURT02,Direction ~ Norabidea: St Pierre D'Irube Mur à gauche/Hillans / St Pierre D'Irube Bel Air,64496
OYHA01,,Oyam,Bidart - Oyam,43.43526800,-1.58255000,,,0,place_OYHA,0,,OYHA01,Bidart,OYHA01,Direction ~ Norabidea: Mairie de Bidart,64125
GOUG11,,P. Gougeard,Anglet - P. Gougeard,43.50032800,-1.50414000,,,0,place_GOUG,0,,GOUG11,Anglet,GOUG11,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
GOUG12,,P. Gougeard,Anglet - P. Gougeard,43.49984300,-1.50475200,,,0,place_GOUG,0,,GOUG12,Anglet,GOUG12,Direction ~ Norabidea: Bayonne Haut de Bayonne,64024
PANO01,,Panorama,Bayonne - Panorama,43.47512700,-1.48480800,,,0,place_PANO,0,,PANO01,Bayonne,PANO01,Direction ~ Norabidea: Gare de Biarritz / Mairie de Bidart,64102
PANO02,,Panorama,Bayonne - Panorama,43.47523500,-1.48456000,,,0,place_PANO,0,,PANO02,Bayonne,PANO02,Direction ~ Norabidea: Bayonne Place des Basques / Bayonne Technocité,64102
PCAS01,,Parc de Castillon,Boucau - Parc de Castillon,43.52968300,-1.46253700,,,0,place_PCAS,0,,PCAS01,Boucau,PCAS01,Direction ~ Norabidea: Bayonne Marrac,64140
PCAS02,,Parc de Castillon,Tarnos - Parc de Castillon,43.52958400,-1.46246200,,,0,place_PCAS,0,,PCAS02,Tarnos,PCAS02,Direction ~ Norabidea: Tarnos Garròs,40312
LRDT02,,Parc de la Redoute,Bassussarry - Parc de la Redoute,43.43375200,-1.50836800,,,0,place_LRDT,0,,LRDT02,Bassussarry,LRDT02,Direction ~ Norabidea: Bayonne Place des Basques / Gare de Biarritz,64100
PMAZ01,,Parc Mazon,Biarritz - Parc Mazon,43.47713100,-1.56236700,,,0,place_PMAZ,0,,PMAZ01,Biarritz,PMAZ01,Direction ~ Norabidea: Harispe,64122
PARK01,,Park Larivière,Biarritz - Park Larivière,43.48207700,-1.55239500,,,0,place_PARK1,0,,PARK01,Biarritz,PARK01,Direction ~ Norabidea: Harispe,64122
PARK02,,Park Larivère,Biarritz - Park Larivère,43.48205100,-1.55242700,,,0,place_PARK,0,,PARK02,Biarritz,PARK02,Direction ~ Norabidea: Haraout,64122
FLPK01,,Parking Floquet,Biarritz - Parking Floquet,43.47878400,-1.55443800,,,0,place_FLPK,0,,FLPK01,Biarritz,FLPK01,Direction ~ Norabidea: Hippodrome,64122
FLPK02,,Parking Floquet,Biarritz - Parking Floquet,43.47884000,-1.55458100,,,0,place_FLPK,0,,FLPK02,Biarritz,FLPK02,Direction ~ Norabidea: St Charles,64122
PARM01,,Parme,Biarritz - Parme,43.47123200,-1.53539800,,,0,place_PARM,0,,PARM01,Biarritz,PARM01,Direction ~ Norabidea: Anglet Redon/La Barre / Bayonne Sainsontan,64122
PARM02,,Parme,Biarritz - Parme,43.47130800,-1.53550900,,,0,place_PARM,0,,PARM02,Biarritz,PARM02,Direction ~ Norabidea: Biarritz Cité Scolaire / Biarritz Aéroport/Bidart Izarbel,64122
PSTR11,,Pasteur,Biarritz - Pasteur,43.47426400,-1.55034400,,,0,place_PSTR,0,,PSTR11,Biarritz,PSTR11,Direction ~ Norabidea: St Charles,64122
PSTR21,,Pasteur,Biarritz - Pasteur,43.47418400,-1.55043900,,,0,place_PSTR,0,,PSTR21,Biarritz,PSTR21,Direction ~ Norabidea: Hippodrome,64122
PAUL01,,Paulmy,Bayonne - Paulmy,43.49196100,-1.48113100,,,0,place_PAUL,0,,PAUL01,Bayonne,PAUL01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel / Bayonne Marrac / Anglet Chambre d'Amour,64102
PAUL02,,Paulmy,Bayonne - Paulmy,43.49184200,-1.48101600,,,0,place_PAUL,0,,PAUL02,Bayonne,PAUL02,Direction ~ Norabidea: Bayonne Sainsontan / Tarnos Garròs / Bayonne Haut de Bayonne,64102
PAUL11,,Paulmy,Bayonne - Paulmy,43.49145800,-1.48174300,,,0,place_PAUL,0,,PAUL11,Bayonne,PAUL11,Direction ~ Norabidea: Anglet Saint Anne,64102
PAVC01,,Pavillon Chinois,Anglet - Pavillon Chinois,43.51953000,-1.51615600,,,0,place_PAVC,0,,PAVC01,Anglet,PAVC01,Direction ~ Norabidea: Anglet BAB 3000,64024
PAVC02,,Pavillon Chinois,Anglet - Pavillon Chinois,43.51951700,-1.51626700,,,0,place_PAVC,0,,PAVC02,Anglet,PAVC02,Direction ~ Norabidea: Anglet Stella Maris,64024
PELL01,,Pellot,Biarritz - Pellot,43.48571700,-1.55345200,,,0,place_PELL,0,,PELL01,Biarritz,PELL01,Direction ~ Norabidea: St Charles / Polyclinique,64122
PELL02,,Pellot,Biarritz - Pellot,43.48580800,-1.55345700,,,0,place_PELL,0,,PELL02,Biarritz,PELL02,Direction ~ Norabidea: Hippodrome / Jardin Public,64122
PEMA01,,Pemartia,Bidart - Pemartia,43.44363300,-1.56019500,,,0,place_PEMA,0,,PEMA01,Bidart,PEMA01,Direction ~ Norabidea: Mairie de Bidart,64125
PEMA02,,Pemartia,Bidart - Pemartia,43.44368800,-1.56018000,,,0,place_PEMA,0,,PEMA02,Bidart,PEMA02,Direction ~ Norabidea: Bayonne Technocité,64125
PERR01,,Perriat,Bassussarry - Perriat,43.44522500,-1.50331500,,,0,place_PERR,0,,PERR01,Bassussarry,PERR01,Direction ~ Norabidea: Gare de Biarritz,64100
PERR02,,Perriat,Bassussarry - Perriat,43.44525300,-1.50342300,,,0,place_PERR,0,,PERR02,Bassussarry,PERR02,Direction ~ Norabidea: Bayonne Place des Basques,64100
PTJE01,,Petit Jean,Tarnos - Petit Jean,43.55244300,-1.46977700,,,0,place_PTJE,0,,PTJE01,Tarnos,PTJE01,Direction ~ Norabidea: Gare de Bayonne Parvis,40312
PTJE02,,Petit Jean,Tarnos - Petit Jean,43.55204700,-1.47054500,,,0,place_PTJE,0,,PTJE02,Tarnos,PTJE02,Direction ~ Norabidea: Ondres Plage,40312
PHAR01,,Phare,Biarritz - Phare,43.49342800,-1.55349500,,,0,place_PHAR,0,,PHAR01,Biarritz,PHAR01,Direction ~ Norabidea: Hippodrome,64122
PIBA01,,Pibale,Anglet - Pibale,43.51378200,-1.50051800,,,0,place_PIBA,0,,PIBA01,Anglet,PIBA01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
PIBA02,,Pibale,Anglet - Pibale,43.51358800,-1.50031900,,,0,place_PIBA,0,,PIBA02,Anglet,PIBA02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
PICH01,,Pichepaou,Boucau - Pichepaou,43.53869000,-1.47735700,,,0,place_PICH,0,,PICH01,Boucau,PICH01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64140
PICH02,,Pichepaou,Boucau - Pichepaou,43.53886200,-1.47755500,,,0,place_PICH,0,,PICH02,Boucau,PICH02,Direction ~ Norabidea: Tarnos Square Mora,64140
PIGN01,,Pignada,Anglet - Pignada,43.50201200,-1.51756800,,,0,place_PIGN,0,,PIGN01,Anglet,PIGN01,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
PIGN02,,Pignada,Anglet - Pignada,43.50202300,-1.51741300,,,0,place_PIGN,0,,PIGN02,Anglet,PIGN02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64024
LAPI01,,Pinède,Bayonne - Pinède,43.50204800,-1.43907500,,,0,place_LAPI,0,,LAPI01,Bayonne,LAPI01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
LAPI02,,Pinède,Bayonne - Pinède,43.50206200,-1.43905000,,,0,place_LAPI,0,,LAPI02,Bayonne,LAPI02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64102
PIQU01,,Piquessary,Boucau - Piquessary,43.52833200,-1.48456500,,,0,place_PIQU,0,,PIQU01,Boucau,PIQU01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64140
PIQU02,,Piquessary,Boucau - Piquessary,43.52842300,-1.48432100,,,0,place_PIQU,0,,PIQU02,Boucau,PIQU02,Direction ~ Norabidea: Tarnos Square Mora,64140
PISS01,,Pissot,Tarnos - Pissot,43.54450200,-1.45782900,,,0,place_PISS,0,,PISS01,Tarnos,PISS01,Direction ~ Norabidea: Tarnos Castillon,40312
PISS02,,Pissot,Tarnos - Pissot,43.54423500,-1.45785800,,,0,place_PISS,0,,PISS02,Tarnos,PISS02,Direction ~ Norabidea: Tarnos Grimau,40312
PITA01,,Pitarré,Boucau - Pitarré,43.52808500,-1.48708300,,,0,place_PITA,0,,PITA01,Boucau,PITA01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64140
PITA02,,Pitarré,Boucau - Pitarré,43.52804700,-1.48701500,,,0,place_PITA,0,,PITA02,Boucau,PITA02,Direction ~ Norabidea: Tarnos Square Mora,64140
PITO01,,Pitoys,Anglet - Pitoys,43.46450500,-1.50115700,,,0,place_PITO,0,,PITO01,Anglet,PITO01,Direction ~ Norabidea: Mairie de Bidart,64024
PITO02,,Pitoys,Anglet - Pitoys,43.46456200,-1.50090900,,,0,place_PITO,0,,PITO02,Anglet,PITO02,Direction ~ Norabidea: Bayonne Technocité,64024
BASQ02,,Place des Basques,Bayonne - Place des Basques,43.49482900,-1.47857000,,,0,place_BASQ-PDB,0,,BASQ02,Bayonne,BASQ02,Direction ~ Norabidea: Hauts de Bayonne / Bayonne Sainsontan / Tarnos Garròs,64102
BASQ03,,Place des Basques,Bayonne - Place des Basques,43.49354500,-1.47909600,,,0,place_BASQ-PDB,0,,BASQ03,Bayonne,BASQ03,Direction ~ Norabidea: Gare de Biarritz / Villefranque Mendiburua,64102
BASQ04,,Place des Basques,Bayonne - Place des Basques,43.49375000,-1.47879700,,,0,place_BASQ-PDB,0,,BASQ04,Bayonne,BASQ04,Direction ~ Norabidea: Bidart Lore Lande,64102
BASQ05,,Place des Basques,Bayonne - Place des Basques,43.49350700,-1.47902400,,,0,place_BASQ-PDB,0,,BASQ05,Bayonne,BASQ05,Direction ~ Norabidea: Bayonne Place des Basques/St-Pierre d'Irube Ametzondo,64102
BASQ11,,Place des Basques,Bayonne - Place des Basques,43.49452100,-1.47887100,,,0,place_BASQ-PDB,0,,BASQ11,Bayonne,BASQ11,Direction ~ Norabidea: Mairie de Biarritz / Biarritz Aéroport/Bidart Izarbel / Bayonne Marrac,64102
PDB01,,Place des Basques,Bayonne - Place des Basques,43.49296000,-1.47919700,,,0,place_BASQ-PDB,0,,PDB01,Bayonne,PDB01,Direction ~ Norabidea: Glain / Quartier St-Esprit,64102
PDB02,,Place des Basques,Bayonne - Place des Basques,43.49305300,-1.47925200,,,0,place_BASQ-PDB,0,,PDB02,Bayonne,PDB02,Direction ~ Norabidea: Champ de Foire / Quartier Arènes,64102
PLGA01,,Place des Gascons,Bayonne - Place des Gascons,43.50034500,-1.45640500,,,0,place_PLGA,0,,PLGA01,Bayonne,PLGA01,Direction ~ Norabidea: Mairie de Biarritz / Biarritz Aéroport/Bidart Izarbel,64102
PLGA02,,Place des Gascons,Bayonne - Place des Gascons,43.50045800,-1.45636100,,,0,place_PLGA,0,,PLGA02,Bayonne,PLGA02,Direction ~ Norabidea: Hauts de Bayonne / Bayonne Sainsontan,64102
PJRA01,,Place Jean rameau,Saint-Martin-de-Seignanx - Place Jean rameau,43.54125900,-1.38762600,,,0,place_PJRA,0,,PJRA01,Saint-Martin-de-Seignanx,PJRA01,Direction ~ Norabidea: Hauts de Bayonne,40273
PJRA02,,Place Jean Rameau,Saint-Martin-de-Seignanx - Place Jean Rameau,43.54125400,-1.38749500,,,0,place_PJRA,0,,PJRA02,Saint-Martin-de-Seignanx,PJRA02,Direction ~ Norabidea: Stade Goni,40273
PLAM01,,Place Lamothe,Anglet - Place Lamothe,43.48511300,-1.51251000,,,0,place_PLAM,0,,PLAM01,Anglet,PLAM01,Direction ~ Norabidea: Biarritz Cité Scolaire / Anglet Quintaou/Endarra,64024
PLAM02,,Place Lamothe,Anglet - Place Lamothe,43.48527800,-1.51269700,,,0,place_PLAM,0,,PLAM02,Anglet,PLAM02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
LECL11,,Place Leclerc,Anglet - Place Leclerc,43.49540700,-1.52879700,,,0,place_LECL,0,,LECL11,Anglet,LECL11,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
LECL12,,Place Leclerc,Anglet - Place Leclerc,43.49547300,-1.52918800,,,0,place_LECL,0,,LECL12,Anglet,LECL12,Direction ~ Norabidea: Anglet Bordes/Troix Croix,64024
ANDR01,,Place St-André,Bayonne - Place St-André,43.48932500,-1.47199300,,,0,place_ANDR,0,,ANDR01,Bayonne,ANDR01,Direction ~ Norabidea: Glain / Biarritz Gare - Halle Iraty / Anglet Quintaou/Endarra,64102
ANDR02,,Place St-André,Bayonne - Place St-André,43.48964800,-1.47170500,,,0,place_ANDR,0,,ANDR02,Bayonne,ANDR02,Direction ~ Norabidea: Champ de Foire / Gare de Bayonne Parvis / Tarnos Square Mora,64102
BIDP01,,Plage,Bidart - Plage,43.43316000,-1.59569500,,,0,place_BIDP,0,,BIDP01,Bidart,BIDP01,Direction ~ Norabidea: Bidart Uhabia / Mairie de Bidart,64125
BIDP02,,Plage,Bidart - Plage,43.43270200,-1.59596300,,,0,place_BIDP,0,,BIDP02,Bidart,BIDP02,Direction ~ Norabidea: Mairie de Biarritz Louis Barthou,64125
PLCT01,,Plage du Centre,Bidart - Plage du Centre,43.43695800,-1.59364300,,,0,place_PLCT,0,,PLCT01,Bidart,PLCT01,Direction ~ Norabidea: Mairie de Bidart,64125
PLAI01,,Plaisance,Anglet - Plaisance,43.47298200,-1.49871700,,,0,place_PLAI,0,,PLAI01,Anglet,PLAI01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64024
PLAI02,,Plaisance,Anglet - Plaisance,43.47310500,-1.49827200,,,0,place_PLAI,0,,PLAI02,Anglet,PLAI02,Direction ~ Norabidea: Tarnos Square Mora,64024
PLAT01,,Platanes,Tarnos - Platanes,43.53209300,-1.45404200,,,0,place_PLAT,0,,PLAT01,Tarnos,PLAT01,Direction ~ Norabidea: Tarnos Castillon,40312
PLAT02,,Platanes,Tarnos - Platanes,43.53238000,-1.45361100,,,0,place_PLAT,0,,PLAT02,Tarnos,PLAT02,Direction ~ Norabidea: Tarnos Grimau,40312
PERL11,,Plaza Berri,Saint-Pierre-d'Irube - Plaza Berri,43.47350700,-1.45169500,,,0,place_PERL,0,,PERL11,Saint-Pierre-d'Irube,PERL11,Direction ~ Norabidea: Gare de Biarritz,64496
PERL12,,Plaza Berri,Saint-Pierre-d'Irube - Plaza Berri,43.47340500,-1.45166200,,,0,place_PERL,0,,PERL12,Saint-Pierre-d'Irube,PERL12,Direction ~ Norabidea: Bayonne Place des Basques/St-Pierre d'Irube Ametzondo,64496
POLI02,,Politzer,Boucau - Politzer,43.51468800,-1.48601300,,,0,place_POLI,0,,POLI02,Boucau,POLI02,Direction ~ Norabidea: Tarnos Square Mora / Ondres Plage,64140
POLI12,,Politzer,Boucau - Politzer,43.51468600,-1.48513400,,,0,place_POLI,0,,POLI12,Boucau,POLI12,Direction ~ Norabidea: Tarnos Square Mora,64140
POLO01,,Polo Beyris,Bayonne - Polo Beyris,43.47911000,-1.49934700,,,0,place_POLO,0,,POLO01,Bayonne,POLO01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64102
POLO02,,Polo Beyris,Bayonne - Polo Beyris,43.47897000,-1.49887200,,,0,place_POLO,0,,POLO02,Bayonne,POLO02,Direction ~ Norabidea: Gare de Bayonne Parvis,64102
GENI01,,Pont du Génie,Bayonne - Pont du Génie,43.48715500,-1.47603800,,,0,place_GENI,0,,GENI01,Bayonne,GENI01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Quintaou/Endarra,64102
GENI02,,Pont du Génie,Bayonne - Pont du Génie,43.48715800,-1.47582300,,,0,place_GENI,0,,GENI02,Bayonne,GENI02,Direction ~ Norabidea: Gare de Bayonne Parvis / Tarnos Square Mora,64102
GREN01,,Pont Grenet,Bayonne - Pont Grenet,43.49855300,-1.48056300,,,0,place_GREN,0,,GREN01,Bayonne,GREN01,Direction ~ Norabidea: Gare de Bayonne Parvis,64102
GREN02,,Pont Grenet,Bayonne - Pont Grenet,43.49857700,-1.48063700,,,0,place_GREN,0,,GREN02,Bayonne,GREN02,Direction ~ Norabidea: Ondres Plage,64102
PMAY01,,Pont Mayou,Bayonne - Pont Mayou,43.49212700,-1.47434200,,,0,place_PMAY,0,,PMAY01,Bayonne,PMAY01,Direction ~ Norabidea: Glain,64102
PNEU02,,Pont Neuf,Boucau - Pont Neuf,43.52183700,-1.48544200,,,0,place_PNEU,0,,PNEU02,Boucau,PNEU02,Direction ~ Norabidea: Tarnos Square Mora,64140
BERD01,,Pont St-Bernard,Boucau - Pont St-Bernard,43.51341000,-1.48703900,,,0,place_BERD,0,,BERD01,Boucau,BERD01,Direction ~ Norabidea: Anglet Quintaou/Endarra / Gare de Bayonne Parvis,64140
BERD02,,Pont St-Bernard,Boucau - Pont St-Bernard,43.51315000,-1.48700000,,,0,place_BERD,0,,BERD02,Boucau,BERD02,Direction ~ Norabidea: Tarnos Square Mora / Ondres Plage,64140
PTAR01,,Pont Tardits,Tarnos - Pont Tardits,43.53084300,-1.49142000,,,0,place_PTAR,0,,PTAR01,Tarnos,PTAR01,Direction ~ Norabidea: Tarnos Square Mora,40312
PTAR02,,Pont Tardits,Tarnos - Pont Tardits,43.53086500,-1.49137500,,,0,place_PTAR,0,,PTAR02,Tarnos,PTAR02,Direction ~ Norabidea: Boucau Lacouture,40312
PTPL01,,Port de Plaisance,Anglet - Port de Plaisance,43.52461500,-1.50697700,,,0,place_PTPL,0,,PTPL01,Anglet,PTPL01,Direction ~ Norabidea: Bidart Lore Lande,64024
PTPL02,,Port de Plaisance,Anglet - Port de Plaisance,43.52456800,-1.50703700,,,0,place_PTPL,0,,PTPL02,Anglet,PTPL02,Direction ~ Norabidea: Bayonne Place des Basques,64024
PTRN01,,Port de Tarnos,Tarnos - Port de Tarnos,43.53478800,-1.49502700,,,0,place_PTRN,0,,PTRN01,Tarnos,PTRN01,Direction ~ Norabidea: Gare de Bayonne Parvis / Tarnos Grimau,40312
PTRN02,,Port de Tarnos,Tarnos - Port de Tarnos,43.53542800,-1.49552500,,,0,place_PTRN,0,,PTRN02,Tarnos,PTRN02,Direction ~ Norabidea: Ondres Plage / Tarnos Castillon,40312
PESP02,,Porte d'Espagne,Bayonne - Porte d'Espagne,43.48831000,-1.47787300,,,0,place_PESP,0,,PESP02,Bayonne,PESP02,Direction ~ Norabidea: Stade Goni / Ondres Plage / St Pierre D'Irube Mur à gauche/Hillans,64102
PORT01,,Portes,Anglet - Portes,43.50178500,-1.52099300,,,0,place_PORT,0,,PORT01,Anglet,PORT01,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
PORT02,,Portes,Anglet - Portes,43.50182000,-1.52023800,,,0,place_PORT,0,,PORT02,Anglet,PORT02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64024
POUT01,,Poutchinots,Biarritz - Poutchinots,43.45550800,-1.54351800,,,0,place_POUT,0,,POUT01,Biarritz,POUT01,Direction ~ Norabidea: Bidart Lore Lande,64122
POUT02,,Poutchinots,Biarritz - Poutchinots,43.45597200,-1.54363500,,,0,place_POUT,0,,POUT02,Biarritz,POUT02,Direction ~ Norabidea: Bayonne Place des Basques,64122
POYD01,,Poydenot,Bayonne - Poydenot,43.48865800,-1.46767000,,,0,place_POYD,0,,POYD01,Bayonne,POYD01,Direction ~ Norabidea: Gare de Biarritz,64102
POYD02,,Poydenot,Bayonne - Poydenot,43.48885300,-1.46785500,,,0,place_POYD,0,,POYD02,Bayonne,POYD02,Direction ~ Norabidea: Bayonne Place des Basques/St-Pierre d'Irube Ametzondo,64102
PRAD01,,Pradier,Biarritz - Pradier,43.47441200,-1.56394100,,,0,place_PRAD,0,,PRAD01,Biarritz,PRAD01,Direction ~ Norabidea: Harispe,64122
PRAI11,,Prairie,Tarnos - Prairie,43.54310300,-1.47134700,,,0,place_PRAI,0,,PRAI11,Tarnos,PRAI11,Direction ~ Norabidea: Tarnos collège Wallon,40312
PRAI12,,Prairie,Tarnos - Prairie,43.54311000,-1.47139700,,,0,place_PRAI,0,,PRAI12,Tarnos,PRAI12,Direction ~ Norabidea: Tarnos Castillon,40312
